"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"James Duffy","0","M","","00:05:31","2:25:01","1","1","1",8701,"James","Duffy"
"Edouard Fabre","0","M","","00:05:32","2:25:16","2","2","2",8716,"Edouard","Fabre"
"Joseph M Lorden","0","M","","00:05:40","2:28:42","3","3","3",8922,"Joseph M Lorden",""
"Walter Bell","0","M","","00:05:44","2:30:37","4","4","4",9037,"Walter","Bell"
"Arthur V Roth","0","M","","00:05:45","2:31:08","5","5","5",9068,"Arthur V Roth",""
"Willie Kyronen","0","M","","00:05:53","2:34:38","6","6","6",9278,"Willie","Kyronen"
"George F McInerney","0","M","","00:05:56","2:35:56","7","7","7",9356,"George F McInerney",""
"Fritz Carlson","0","M","","00:05:59","2:37:19","8","8","8",9439,"Fritz","Carlson"
"Thomas H Lilley","0","M","","00:06:03","2:38:53","9","9","9",9533,"Thomas H Lilley",""
"Festus Madden","0","M","","00:06:03","2:38:57","10","10","10",9537,"Festus","Madden"
"Hugh Monahan","0","M","","00:06:09","2:41:17","11","11","11",9677,"Hugh","Monahan"
"John Anthony","0","M","","00:06:12","2:42:55","12","12","12",9775,"John","Anthony"
"John Weiss","0","M","","00:06:17","2:44:58","13","13","13",9898,"John","Weiss"
"Charles De Stefano","0","M","","00:06:19","2:45:58","14","14","14",9958,"Charles De Stefano",""
"A B Hollis","0","M","","00:06:20","2:46:28","15","15","15",9988,"A B Hollis",""
"C L Carr","0","M","","00:06:26","2:48:50","16","16","16",10130,"C L Carr",""
"William Brown","0","M","","00:06:29","2:50:11","17","17","17",10211,"William","Brown"
"W F Lodergan","0","M","","00:06:34","2:52:31","18","18","18",10351,"W F Lodergan",""
"William F Fallon","0","M","","00:06:37","2:53:42","19","19","19",10422,"William F Fallon",""
"Jacob Maier","0","M","","00:06:38","2:53:59","20","20","20",10439,"Jacob","Maier"
"Humphrey J Monahan","0","M","","00:06:39","2:54:28","21","21","21",10468,"Humphrey J Monahan",""
"Martin Silver","0","M","","00:06:39","2:54:45","22","22","22",10485,"Martin","Silver"
"Robert Mohrmann","0","M","","00:06:40","2:55:03","23","23","23",10503,"Robert","Mohrmann"
"Ernest Peabody","0","M","","00:06:41","2:55:30","24","24","24",10530,"Ernest","Peabody"
"George Crosby","0","M","","00:06:41","2:55:35","25","25","25",10535,"George","Crosby"
