"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Joseph Kleinerman","0","M","New York","00:07:02","3:04:37","33","33","33",11077,"Joseph","Kleinerman"
"Edward Wesolowski","0","M","New York","00:07:06","3:06:15","34","34","34",11175,"Edward","Wesolowski"
"Leo Giard","0","M","Massachusetts","00:07:09","3:07:36","35","35","35",11256,"Leo","Giard"
"John A Kelley","0","M","Massachusetts","00:07:13","3:09:23","36","36","36",11363,"John A Kelley",""
"Bennie Ahearn","0","M","Massachusetts","00:07:16","3:10:58","37","37","37",11458,"Bennie","Ahearn"
"Joseph W Plouffe","0","M","Massachusetts","00:07:17","3:11:01","38","38","38",11461,"Joseph W Plouffe",""
"Rene Monfretit","0","M","Canada","00:07:25","3:14:49","39","39","39",11689,"Rene","Monfretit"
"Walter Young","0","M","Canada","00:07:26","3:14:57","40","40","40",11697,"Walter","Young"
"Charles D Brederson","0","M","Rhode Island","00:07:34","3:18:26","41","41","41",11906,"Charles D Brederson",""
"Frederick B Gerry","0","M","Massachusetts","00:07:38","3:20:25","42","42","42",12025,"Frederick B Gerry",""
"Ollie Manninen","0","M","Massachusetts","00:07:43","3:22:22","43","43","43",12142,"Ollie","Manninen"
"James E Lewis","0","M","Massachusetts","00:07:43","3:22:44","44","44","44",12164,"James E Lewis",""
"William F Good","0","M","Massachusetts","00:07:50","3:25:36","45","45","45",12336,"William F Good",""
"John L Coleman","0","M","Massachusetts","00:07:52","3:26:28","46","46","46",12388,"John L Coleman",""
"Frank Simone","0","M","Massachusetts","00:07:53","3:26:52","47","47","47",12412,"Frank","Simone"
"Pat Polletta","0","M","Massachusetts","00:07:53","3:26:55","48","48","48",12415,"Pat","Polletta"
"Herbert L Martin","0","M","Massachusetts","00:07:54","3:27:09","49","49","49",12429,"Herbert L Martin",""
"John D Porter Jr","0","M","Massachusetts","00:07:54","3:27:29","50","50","50",12449,"John D Porter Jr",""
"Herbert E Wood","0","M","Massachusetts","00:07:57","3:28:34","51","51","51",12514,"Herbert E Wood",""
"Karl De Vine","0","M","Massachusetts","00:07:58","3:28:57","52","52","52",12537,"Karl De Vine",""
"Charles M Williams","0","M","Massachusetts","00:07:59","3:29:30","53","53","53",12570,"Charles M Williams",""
"Stanley J Weneck","0","M","Massachusetts","00:07:59","3:29:40","54","54","54",12580,"Stanley J Weneck",""
"John J C Maloney","0","M","Massachusetts","00:08:04","3:31:48","55","55","55",12708,"John J C Maloney",""
