"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Clarence H DeMar","0","M","","00:05:24","2:21:39","1","1","1",8499,"Clarence H DeMar",""
"Festus Madden","0","M","","00:05:30","2:24:31","2","2","2",8671,"Festus","Madden"
"Edouard Fabre","0","M","","00:05:41","2:29:22","3","3","3",8962,"Edouard","Fabre"
"Robert A Fowler","0","M","","00:05:42","2:29:31","4","4","4",8971,"Robert A Fowler",""
"Richard F Piggott","0","M","","00:05:44","2:30:45","5","5","5",9045,"Richard F Piggott",""
"Daniel Sheridan","0","M","","00:05:47","2:31:44","6","6","6",9104,"Daniel","Sheridan"
"Albert Harrop","0","M","","00:05:49","2:32:31","7","7","7",9151,"Albert","Harrop"
"William Galvin","0","M","","00:05:50","2:33:10","8","8","8",9190,"William","Galvin"
"Michael J Ryan","0","M","","00:05:57","2:36:15","9","9","9",9375,"Michael J Ryan",""
"Joseph M Lordan","0","M","","00:05:58","2:36:33","10","10","10",9393,"Joseph M Lordan",""
"James Cleary","0","M","","00:05:59","2:37:07","11","11","11",9427,"James","Cleary"
"Anastas K Sturgis","0","M","","00:06:03","2:38:46","12","12","12",9526,"Anastas K Sturgis",""
"E W L McTernan","0","M","","00:06:03","2:38:56","13","13","13",9536,"E W L McTernan",""
"Clifton Horne","0","M","","00:06:10","2:42:00","14","14","14",9720,"Clifton","Horne"
"Charles F McCarthy","0","M","","00:06:11","2:42:15","15","15","15",9735,"Charles F McCarthy",""
"Charles H Appleyard","0","M","","00:06:12","2:42:41","16","16","16",9761,"Charles H Appleyard",""
"Andrew Sockalexis","0","M","","00:06:14","2:43:45","17","17","17",9825,"Andrew","Sockalexis"
"Albert H Ellis","0","M","","00:06:15","2:44:00","18","18","18",9840,"Albert H Ellis",""
"George Gaskill","0","M","","00:06:18","2:45:21","19","19","19",9921,"George","Gaskill"
"Stanley U Root","0","M","","00:06:19","2:45:47","20","20","20",9947,"Stanley U Root",""
"Hugh F Maguire","0","M","","00:06:19","2:45:48","21","21","21",9948,"Hugh F Maguire",""
"John J Monoghan","0","M","","00:06:20","2:46:14","22","22","22",9974,"John J Monoghan",""
"William J Fallon","0","M","","00:06:21","2:46:48","23","23","23",10008,"William J Fallon",""
"Tom Patton","0","M","","00:06:26","2:48:43","24","24","24",10123,"Tom","Patton"
"Charles Timmins","0","M","","00:06:27","2:49:29","25","25","25",10169,"Charles","Timmins"
