"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Karl Gosta Leandersson","0","M","Sweden","00:05:47","2:31:50","1","1","1",9110,"Karl Gosta Leandersson",""
"Victor Dyrgall","0","M","New York","00:05:54","2:34:42","2","2","2",9282,"Victor","Dyrgall"
"Louis White","0","M","Massachusetts","00:05:58","2:36:48","3","3","3",9408,"Louis","White"
"John A Kelley","0","M","Massachusetts","00:06:01","2:38:07","4","4","4",9487,"John A Kelley",""
"Joe Smith","0","M","Florida","00:06:02","2:38:30","5","5","5",9510,"Joe","Smith"
"Gerard A Cote","0","M","Canada","00:06:12","2:42:55","6","6","6",9775,"Gerard A Cote",""
"Fran Austin","0","M","Massachusetts","00:06:14","2:43:28","7","7","7",9808,"Fran","Austin"
"Tom Jones","0","M","Pennsylvania","00:06:15","2:44:05","8","8","8",9845,"Tom","Jones"
"Andrew Neiding","0","M","New York","00:06:16","2:44:31","9","9","9",9871,"Andrew","Neiding"
"Paul Collins","0","M","New York","00:06:17","2:45:11","10","10","10",9911,"Paul","Collins"
"Warren Dupree","0","M","Massachusetts","00:06:18","2:45:35","11","11","11",9935,"Warren","Dupree"
"George Norman","0","M","Canada","00:06:23","2:47:30","12","12","12",10050,"George","Norman"
"Ken O'Connell","0","M","Ohio","00:06:26","2:48:52","13","13","13",10132,"Ken","O'Connell"
"Ollie Manninen","0","M","Massachusetts","00:06:28","2:49:38","14","14","14",10178,"Ollie","Manninen"
"John Kersnason","0","M","Massachusetts","00:06:32","2:51:21","15","15","15",10281,"John","Kersnason"
"Martin Shepherd Jr","0","M","New York","00:06:36","2:53:22","16","16","16",10402,"Martin Shepherd Jr",""
"Louis Young","0","M","Massachusetts","00:06:36","2:53:22","16","16","16",10402,"Louis","Young"
"Edwin J Shepard","0","M","Massachusetts","00:06:36","2:53:29","18","18","18",10409,"Edwin J Shepard",""
"Harry Murphy","0","M","New York","00:06:37","2:53:48","19","19","19",10428,"Harry","Murphy"
"Louis Bolg","0","M","New York","00:06:39","2:54:26","20","20","20",10466,"Louis","Bolg"
"Tony Madeiros","0","M","Massachusetts","00:06:39","2:54:43","21","21","21",10483,"Tony","Madeiros"
"William Steiner","0","M","New York","00:06:42","2:55:57","22","22","22",10557,"William","Steiner"
"George Terry","0","M","Connecticut","00:06:46","2:57:42","23","23","23",10662,"George","Terry"
"Jesse Van Zant","0","M","California","00:06:50","2:59:22","24","24","24",10762,"Jesse Van Zant",""
"Walter Berger","0","M","New York","00:06:55","3:01:24","25","25","25",10884,"Walter","Berger"
"John Lafferty","0","M","Canada","00:06:55","3:01:45","26","26","26",10905,"John","Lafferty"
"John DiComandrea","0","M","Massachusetts","00:06:57","3:02:31","27","27","27",10951,"John","DiComandrea"
"Fred Ward","0","M","New Jersey","00:06:57","3:02:36","28","28","28",10956,"Fred","Ward"
"Royce Sawyer","0","M","Massachusetts","00:07:00","3:03:41","29","29","29",11021,"Royce","Sawyer"
"Arnold Briggs","0","M","New York","00:07:04","3:05:40","30","30","30",11140,"Arnold","Briggs"
"George Daniel","0","M","Massachusetts","00:07:04","3:05:42","31","31","31",11142,"George","Daniel"
"Charles Robbins Jr","0","M","UNKNOWN","00:07:06","3:06:34","32","32","32",11194,"Charles Robbins Jr",""
"Hilary Chester","0","M","Massachusetts","00:07:09","3:07:42","33","33","33",11262,"Hilary","Chester"
"Chris McCarthy","0","M","Massachusetts","00:07:10","3:07:56","34","34","34",11276,"Chris","McCarthy"
"Vic Greenquist","0","M","Massachusetts","00:07:11","3:08:36","35","35","35",11316,"Vic","Greenquist"
"Mike O'Hara","0","M","New York","00:07:15","3:10:29","36","36","36",11429,"Mike","O'Hara"
"George Waterhouse","0","M","Massachusetts","00:07:20","3:12:29","37","37","37",11549,"George","Waterhouse"
"Aldo Scandurra","0","M","New York","00:07:22","3:13:25","38","38","38",11605,"Aldo","Scandurra"
"Frank McElroy","0","M","Maine","00:07:37","3:20:05","39","39","39",12005,"Frank","McElroy"
"Fred Johnson","0","M","Canada","00:07:40","3:21:07","40","40","40",12067,"Fred","Johnson"
"John Alexander","0","M","Canada","00:07:42","3:22:00","41","41","41",12120,"John","Alexander"
"Lucien Jolin","0","M","Maryland","00:07:42","3:22:07","42","42","42",12127,"Lucien","Jolin"
"Guy Whidden","0","M","Maryland","00:07:42","3:22:10","43","43","43",12130,"Guy","Whidden"
"Martin Birchbauer","0","M","Maryland","00:07:43","3:22:29","44","44","44",12149,"Martin","Birchbauer"
"Kurt Steiner","0","M","Maryland","00:07:44","3:22:59","45","45","45",12179,"Kurt","Steiner"
"Bill Clark Jr","0","M","New Jersey","00:07:46","3:23:41","46","46","46",12221,"Bill Clark Jr",""
"Wilmer Sheridan","0","M","Canada","00:07:47","3:24:22","47","47","47",12262,"Wilmer","Sheridan"
"Clarence DeMar","0","M","Massachusetts","00:07:57","3:28:42","48","48","48",12522,"Clarence","DeMar"
"Sam Stein","0","M","Massachusetts","00:07:59","3:29:31","49","49","49",12571,"Sam","Stein"
"Cecil Earnest","0","M","Massachusetts","00:08:04","3:31:54","50","50","50",12714,"Cecil","Earnest"
"Russell J Sabbey","0","M","Massachusetts","00:08:05","3:32:14","51","51","51",12734,"Russell J Sabbey",""
