"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Michael J Ryan","0","M","","00:05:23","2:21:18","1","1","1",8478,"Michael J Ryan",""
"Andrew Sockalexis","0","M","","00:05:24","2:21:52","2","2","2",8512,"Andrew","Sockalexis"
"Festus Madden","0","M","","00:05:28","2:23:24","3","3","3",8604,"Festus","Madden"
"Thomas H Lilley","0","M","","00:05:29","2:23:50","4","4","4",8630,"Thomas H Lilley",""
"Harry Jensen","0","M","","00:05:33","2:25:50","5","5","5",8750,"Harry","Jensen"
"Richard F Piggott","0","M","","00:05:34","2:26:07","6","6","6",8767,"Richard F Piggott",""
"Fritz Carlson","0","M","","00:05:34","2:26:07","6","6","6",8767,"Fritz","Carlson"
"Edouard Fabre","0","M","","00:05:34","2:26:23","8","8","8",8783,"Edouard","Fabre"
"William Galvin","0","M","","00:05:36","2:26:50","9","9","9",8810,"William","Galvin"
"Harry Smith","0","M","","00:05:38","2:27:46","10","10","10",8866,"Harry","Smith"
"Anastas K Sturgis","0","M","","00:05:38","2:27:59","11","11","11",8879,"Anastas K Sturgis",""
"Stanley W Root","0","M","","00:05:40","2:28:47","12","12","12",8927,"Stanley W Root",""
"William Rozett","0","M","","00:05:40","2:28:55","13","13","13",8935,"William","Rozett"
"Sidney Hatch","0","M","","00:05:44","2:30:20","14","14","14",9020,"Sidney","Hatch"
"Andrew Hermequatewa","0","M","","00:05:47","2:31:46","15","15","15",9106,"Andrew","Hermequatewa"
"Joseph G Silva","0","M","","00:05:49","2:32:34","16","16","16",9154,"Joseph G Silva",""
"J J Monoghan","0","M","","00:05:50","2:32:58","17","17","17",9178,"J J Monoghan",""
"W J Fallon","0","M","","00:05:50","2:33:16","18","18","18",9196,"W J Fallon",""
"George Gaskill","0","M","","00:05:51","2:33:34","19","19","19",9214,"George","Gaskill"
"John J Stack","0","M","","00:05:52","2:34:11","20","20","20",9251,"John J Stack",""
"H L McCormick","0","M","","00:05:53","2:34:23","21","21","21",9263,"H L McCormick",""
"W J Kennedy","0","M","","00:05:53","2:34:31","22","22","22",9271,"W J Kennedy",""
"W J Hackett","0","M","","00:05:53","2:34:31","22","22","22",9271,"W J Hackett",""
"Ernest Peabody","0","M","","00:05:55","2:35:13","24","24","24",9313,"Ernest","Peabody"
"Peter A Corriveau","0","M","","00:05:55","2:35:18","25","25","25",9318,"Peter A Corriveau",""
