"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Peter Trivoulidas","0","M","","00:05:42","2:29:31","1","1","1",8971,"Peter","Trivoulidas"
"Arthur V Roth","0","M","","00:05:44","2:30:31","2","2","2",9031,"Arthur V Roth",""
"Carl W A Linder","0","M","","00:05:50","2:33:22","3","3","3",9202,"Carl W A Linder",""
"William Wick","0","M","","00:05:53","2:34:37","4","4","4",9277,"William","Wick"
"Edwin H White","0","M","","00:05:57","2:36:10","5","5","5",9370,"Edwin H White",""
"Robert Conboy","0","M","","00:06:00","2:37:34","6","6","6",9454,"Robert","Conboy"
"Frank Zuna","0","M","","00:06:05","2:39:34","7","7","7",9574,"Frank","Zuna"
"Clifton Mitchell","0","M","","00:06:10","2:41:43","8","8","8",9703,"Clifton","Mitchell"
"John Tuomikoski","0","M","","00:06:13","2:43:06","9","9","9",9786,"John","Tuomikoski"
"Runar Ohman","0","M","","00:06:14","2:43:41","10","10","10",9821,"Runar","Ohman"
"Sidney H Hatch","0","M","","00:06:19","2:45:43","11","11","11",9943,"Sidney H Hatch",""
"Wallie Carlson","0","M","","00:06:25","2:48:38","12","12","12",10118,"Wallie","Carlson"
"Thigo Kanppinen","0","M","","00:06:30","2:50:32","13","13","13",10232,"Thigo","Kanppinen"
"John Rosi","0","M","","00:06:35","2:52:44","14","14","14",10364,"John","Rosi"
"William J Kennedy","0","M","","00:06:36","2:53:13","15","15","15",10393,"William J Kennedy",""
"Thomas Devereaux","0","M","","00:06:41","2:55:28","16","16","16",10528,"Thomas","Devereaux"
"John Weiss","0","M","","00:06:45","2:57:18","17","17","17",10638,"John","Weiss"
"Fred Travelena","0","M","","00:06:57","3:02:35","18","18","18",10955,"Fred","Travelena"
"J Cyril Taylor","0","M","","00:07:04","3:05:25","19","19","19",11125,"J Cyril Taylor",""
"Clovias Bouredlais","0","M","","00:07:04","3:05:37","20","20","20",11137,"Clovias","Bouredlais"
"Eddie Sandberg","0","M","","00:07:06","3:06:20","21","21","21",11180,"Eddie","Sandberg"
"Louis Rado","0","M","","00:07:09","3:07:42","22","22","22",11262,"Louis","Rado"
"James J Brooks","0","M","","00:07:28","3:16:05","23","23","23",11765,"James J Brooks",""
