"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"William A Smallcombe","0","M","Canada","00:06:23","2:47:29","23","23","23",10049,"William A Smallcombe",""
"Jim Bealey","0","M","Canada","00:06:25","2:48:32","24","24","24",10112,"Jim","Bealey"
"Francis M Darragh","0","M","Massachusetts","00:06:25","2:48:34","25","25","25",10114,"Francis M Darragh",""
"Augustus Johnson","0","M","Connecticut","00:06:25","2:48:35","26","26","26",10115,"Augustus","Johnson"
"Russell George","0","M","New York","00:06:30","2:50:26","27","27","27",10226,"Russell","George"
"Fred Ward","0","M","New York","00:06:30","2:50:36","28","28","28",10236,"Fred","Ward"
"Ralph Holland","0","M","Massachusetts","00:06:31","2:51:12","29","29","29",10272,"Ralph","Holland"
"Clarence DeMar","0","M","New Hampshire","00:06:32","2:51:27","30","30","30",10287,"Clarence","DeMar"
"Warren Dupre","0","M","Massachusetts","00:06:32","2:51:33","31","31","31",10293,"Warren","Dupre"
"Thomas W Maskell","0","M","Canada","00:06:33","2:52:04","32","32","32",10324,"Thomas W Maskell",""
"Italo J Amicangioli","0","M","Massachusetts","00:06:34","2:52:22","33","33","33",10342,"Italo J Amicangioli",""
"Peter J Liccardi","0","M","Massachusetts","00:06:36","2:53:24","34","34","34",10404,"Peter J Liccardi",""
"Raymond P Eland","0","M","Massachusetts","00:06:36","2:53:25","35","35","35",10405,"Raymond P Eland",""
"Cecil R Hill","0","M","Massachusetts","00:06:37","2:53:45","36","36","36",10425,"Cecil R Hill",""
"William P Wiklund","0","M","New York","00:06:46","2:57:49","37","37","37",10669,"William P Wiklund",""
"William T Simons","0","M","Massachusetts","00:06:55","3:01:35","38","38","38",10895,"William T Simons",""
"George Pelvakos","0","M","Massachusetts","00:06:56","3:01:59","39","39","39",10919,"George","Pelvakos"
"Harry Winfield","0","M","Canada","00:06:58","3:02:42","40","40","40",10962,"Harry","Winfield"
"Vincent J Signore","0","M","Massachusetts","00:06:59","3:03:13","41","41","41",10993,"Vincent J Signore",""
"Freeman H Lucas","0","M","Massachusetts","00:07:01","3:04:23","42","42","42",11063,"Freeman H Lucas",""
"Edward Sienkiewicz","0","M","Massachusetts","00:07:02","3:04:47","43","43","43",11087,"Edward","Sienkiewicz"
"Paul J Martin","0","M","Massachusetts","00:07:05","3:06:02","44","44","44",11162,"Paul J Martin",""
"Charles B Brederson","0","M","Massachusetts","00:07:06","3:06:20","45","45","45",11180,"Charles B Brederson",""
"Leo O Giard","0","M","Massachusetts","00:07:07","3:06:39","46","46","46",11199,"Leo O Giard",""
"Leo F White","0","M","Massachusetts","00:07:10","3:08:07","47","47","47",11287,"Leo F White",""
"Yvon Guilbault","0","M","Canada","00:07:11","3:08:46","48","48","48",11326,"Yvon","Guilbault"
"Frederick W Brown","0","M","Massachusetts","00:07:12","3:08:54","49","49","49",11334,"Frederick W Brown",""
"Frank Scimone","0","M","Massachusetts","00:07:13","3:09:30","50","50","50",11370,"Frank","Scimone"
"Charles T Timpany","0","M","Massachusetts","00:07:14","3:09:45","51","51","51",11385,"Charles T Timpany",""
"Cecil S Earnest","0","M","Massachusetts","00:07:19","3:12:03","52","52","52",11523,"Cecil S Earnest",""
"Stanley J Weneck","0","M","Massachusetts","00:07:22","3:13:16","53","53","53",11596,"Stanley J Weneck",""
"Fruno S Mazzeo","0","M","Massachusetts","00:07:23","3:13:51","54","54","54",11631,"Fruno S Mazzeo",""
"Frank Mann","0","M","Massachusetts","00:07:24","3:14:03","55","55","55",11643,"Frank","Mann"
"Antoin Boivert","0","M","Canada","00:07:26","3:15:04","56","56","56",11704,"Antoin","Boivert"
"Daneil Haufmann","0","M","New York","00:07:27","3:15:32","57","57","57",11732,"Daneil","Haufmann"
"Jose Palma","0","M","Massachusetts","00:07:33","3:18:02","58","58","58",11882,"Jose","Palma"
"Wilfred G Palmer","0","M","Massachusetts","00:07:35","3:19:06","59","59","59",11946,"Wilfred G Palmer",""
"Clarence W Bowley Jr","0","M","Vermont","00:07:35","3:19:10","60","60","60",11950,"Clarence W Bowley Jr",""
"John J Maloney","0","M","Massachusetts","00:07:37","3:19:47","61","61","61",11987,"John J Maloney",""
"Norman C Walker","0","M","Massachusetts","00:07:37","3:20:04","62","62","62",12004,"Norman C Walker",""
"Charles T Passales","0","M","Massachusetts","00:07:38","3:20:11","63","63","63",12011,"Charles T Passales",""
"Jason Wagner","0","M","Massachusetts","00:07:38","3:20:24","64","64","64",12024,"Jason","Wagner"
"Manuel C Rogers","0","M","Massachusetts","00:07:39","3:20:38","65","65","65",12038,"Manuel C Rogers",""
"John Carleton","0","M","Massachusetts","00:07:40","3:21:11","66","66","66",12071,"John","Carleton"
