"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"James P Henigan","0","M","Massachusetts","00:06:21","2:46:45","1","1","1",10005,"James P Henigan",""
"Fred Ward Jr","0","M","New York","00:06:26","2:49:03","2","2","2",10143,"Fred Ward Jr",""
"Karl Koski","0","M","New York","00:06:36","2:53:27","3","3","3",10407,"Karl","Koski"
"David Fagerlund","0","M","New York","00:06:37","2:53:41","4","4","4",10421,"David","Fagerlund"
"Clarence H DeMar","0","M","New Hampshire","00:06:42","2:55:46","5","5","5",10546,"Clarence H DeMar",""
"Percy Wyer","0","M","Canada","00:06:42","2:56:01","6","6","6",10561,"Percy","Wyer"
"Dave Komonen","0","M","Canada","00:06:48","2:58:31","7","7","7",10711,"Dave","Komonen"
"Paul De Bruyn","0","M","Germany","00:06:49","2:59:09","8","8","8",10749,"Paul De Bruyn",""
"Gordon A Norman","0","M","Massachusetts","00:07:00","3:03:33","9","9","9",11013,"Gordon A Norman",""
"John C Miles","0","M","Canada","00:07:03","3:04:56","10","10","10",11096,"John C Miles",""
"John Jakela","0","M","","00:07:03","3:04:58","11","11","11",11098,"John","Jakela"
"Karl W A Linder","0","M","","00:07:06","3:06:17","12","12","12",11177,"Karl W A Linder",""
"Andre J Brunella","0","M","Massachusetts","00:07:07","3:06:57","13","13","13",11217,"Andre J Brunella",""
"Edwin White","0","M","New York","00:07:09","3:07:52","14","14","14",11272,"Edwin","White"
"George C Mulvaney","0","M","Rhode Island","00:07:12","3:08:58","15","15","15",11338,"George C Mulvaney",""
"Tom Bury","0","M","Massachusetts","00:07:14","3:09:43","16","16","16",11383,"Tom","Bury"
"Alex Burnside","0","M","Canada","00:07:17","3:11:19","17","17","17",11479,"Alex","Burnside"
"Alexander Moutsis","0","M","New York","00:07:19","3:12:00","18","18","18",11520,"Alexander","Moutsis"
"Con Olson","0","M","Canada","00:07:23","3:13:53","19","19","19",11633,"Con","Olson"
"Bill Kennedy","0","M","New York","00:07:29","3:16:35","20","20","20",11795,"Bill","Kennedy"
"John E Peck","0","M","District of Columbia","00:07:38","3:20:13","21","21","21",12013,"John E Peck",""
"Gordon McCaffrey","0","M","Maine","00:07:48","3:24:33","22","22","22",12273,"Gordon","McCaffrey"
"Leslie Pawson","0","M","Rhode Island","00:07:48","3:24:41","23","23","23",12281,"Leslie","Pawson"
"Frank Bleckinger","0","M","Pennsylvania","00:07:50","3:25:37","24","24","24",12337,"Frank","Bleckinger"
"Paul R Casano","0","M","Massachusetts","00:07:55","3:27:37","25","25","25",12457,"Paul R Casano",""
"Joe Pearson","0","M","Canada","00:07:55","3:27:55","26","26","26",12475,"Joe","Pearson"
"Alfred Rodgers","0","M","Canada","00:07:58","3:28:54","27","27","27",12534,"Alfred","Rodgers"
"Charles F Gould","0","M","Massachusetts","00:08:00","3:30:11","28","28","28",12611,"Charles F Gould",""
"John Semple","0","M","Massachusetts","00:08:02","3:30:59","29","29","29",12659,"John","Semple"
"E Lee","0","M","Canada","00:08:03","3:31:20","30","30","30",12680,"E","Lee"
"H S Stanton","0","M","Rhode Island","00:08:07","3:33:06","31","31","31",12786,"H S Stanton",""
"A Barsamian","0","M","Massachusetts","00:08:10","3:34:31","32","32","32",12871,"A","Barsamian"
"A Harvey","0","M","Massachusetts","00:08:12","3:35:01","33","33","33",12901,"A","Harvey"
"Lewis W Smith","0","M","Massachusetts","00:08:12","3:35:13","34","34","34",12913,"Lewis W Smith",""
"C L Sabine","0","M","Massachusetts","00:08:18","3:37:55","35","35","35",13075,"C L Sabine",""
"J J McGonagle","0","M","Massachusetts","00:08:19","3:38:15","36","36","36",13095,"J J McGonagle",""
"George B Wells","0","M","Massachusetts","00:08:20","3:38:35","37","37","37",13115,"George B Wells",""
"W O Haines","0","M","Canada","00:08:21","3:39:15","38","38","38",13155,"W O Haines",""
"T J Gaudet","0","M","Massachusetts","00:08:25","3:40:48","39","39","39",13248,"T J Gaudet",""
"Murray Nickerson","0","M","Massachusetts","00:08:27","3:41:47","40","40","40",13307,"Murray","Nickerson"
